UPC,Market_Name,MskdName,WEEK_START_parsed,Parent_Company,PRODUCT_TYPE,EST_ACV_avg,UNITS_sum,DOLLARS_sum,RegPrice_avg,AvgPrice_avg,old_Discount_avg,D_avg,old_PR_Avg,DOLLARS_sum_sum,PR_avg,Discount_avg,prediction,DOLLARS_no_discount,Incr.Revenue,COGS_per_unit_zero_discount,COGS_discount,Gross_Profit_discount,COGS_zero_discount,Gross_Profit_zero_discount,Incr. Gross Profit
00-03-77975-02225,NEW_YORK,"Chain112,",2011-04-18T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,117,314.73,2.995384615,2.69,0.101538462,0.153846154,0,1114852.44,0,0.101538462,117.2232481,351.128714,-36.398714,2.0332,237.8844,76.8456,238.3,112.8,-35.9
00-03-77975-02225,NEW_YORK,"Chain112,",2011-04-25T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,104,279.76,2.995384615,2.69,0.101538462,0,0,1114852.44,0,0.101538462,97.55444915,292.2130962,-12.45309616,2.0332,211.4528,68.3072,198.3,93.9,-25.6
00-03-77975-02225,NEW_YORK,"Chain112,",2011-05-02T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,126,338.94,2.995384615,2.69,0.101538462,0,0,1114852.44,0,0.101538462,137.8443839,412.896947,-73.95694696,2.0332,256.1832,82.7568,280.3,132.6,-49.9
00-03-77975-02225,NEW_YORK,"Chain112,",2011-05-09T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,147,395.43,2.995384615,2.69,0.101538462,0,0,1114852.44,0,0.101538462,142.8700646,427.9507934,-32.52079341,2.0332,298.8804,96.5496,290.5,137.5,-40.9
00-03-77975-02225,NEW_YORK,"Chain112,",2011-05-16T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,55.037475,108,290.52,2.99,2.69,0.1,0,0,1114852.44,0,0.1,120.2904113,359.6683297,-69.14832969,2.0332,219.5856,70.9344,244.6,115.1,-44.2
00-03-77975-02225,NEW_YORK,"Chain112,",2011-05-23T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,125,336.25,2.995384615,2.69,0.101538462,0,0,1114852.44,0,0.101538462,120.3662838,360.5433148,-24.29331481,2.0332,254.15,82.1,244.7,115.8,-33.7
00-03-77975-02225,NEW_YORK,"Chain112,",2011-05-30T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,104,279.76,2.995384615,2.69,0.101538462,0,0,1114852.44,0,0.101538462,115.6243111,346.3392826,-66.57928261,2.0332,211.4528,68.3072,235.1,111.3,-42.9
00-03-77975-02225,NEW_YORK,"Chain112,",2011-09-12T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,118,317.42,2.995384615,2.69,0.101538462,0,0,1114852.44,0,0.101538462,122.9250881,368.2079176,-50.78791761,2.0332,239.9176,77.5024,249.9,118.3,-40.8
00-03-77975-02225,NEW_YORK,"Chain112,",2011-06-06T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,137,368.53,2.995384615,2.69,0.101538462,0,0,1114852.44,0,0.101538462,139.0350475,416.4634424,-47.93344237,2.0332,278.5484,89.9816,282.7,133.8,-43.8
00-03-77975-02225,NEW_YORK,"Chain112,",2011-03-28T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,103,277.07,2.995384615,2.69,0.101538462,0.153846154,0,1114852.44,0,0.101538462,104.4831436,312.9672009,-35.89720085,2.0332,209.4196,67.6504,212.4,100.5,-32.9
00-03-77975-02275,NEW_YORK,"Chain112,",2012-11-19T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,58.015975,219,438,3.49,2,0.43,0.25,1,1114852.44,0,0.43,78.6846528,274.6094383,163.3905617,2.3732,519.7308,-81.7308,186.7,87.9,-169.6
00-03-77975-02275,NEW_YORK,"Chain112,",2012-12-10T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,173,586.94,3.49,3.44,0.014615385,0.153846154,0.076923077,1114852.44,0,0.014615385,156.2593827,545.3452457,41.59475434,2.3732,410.5636,176.3764,370.8,174.5,1.9
00-03-77975-02275,NEW_YORK,"Chain112,",2012-11-12T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,235,470,3.49,2,0.43,0,1,1114852.44,0,0.43,160.0011828,558.404128,-88.40412804,2.3732,557.702,-87.702,379.7,178.7,-266.4
00-03-77975-02275,NEW_YORK,"Chain112,",2012-12-24T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,129,450.21,3.49,3.49,0,0,0,1114852.44,0,0,156.0065776,544.4629557,-94.25295568,2.3732,306.1428,144.0672,370.2,174.2,-30.2
00-03-77975-02275,NEW_YORK,"Chain112,",2011-05-23T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,153,503.37,3.49,3.29,0.06,0,0,1114852.44,0,0.06,137.916457,481.3284349,22.04156509,2.3732,363.0996,140.2704,327.3,154.0,-13.8
00-03-77975-02275,NEW_YORK,"Chain112,",2011-05-30T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,120,394.8,3.49,3.29,0.06,0,0,1114852.44,0,0.06,106.0767874,370.2079879,24.59201206,2.3732,284.784,110.016,251.7,118.5,-8.5
00-03-77975-02275,NEW_YORK,"Chain112,",2012-12-17T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,179,608.87,3.49,3.434615385,0.016153846,0.153846154,0.076923077,1114852.44,0,0.016153846,158.9684194,554.7997836,54.07021637,2.3732,424.8028,184.0672,377.3,177.5,6.5
00-03-77975-02275,NEW_YORK,"Chain112,",2011-06-13T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,149,490.21,3.49,3.29,0.06,0,0,1114852.44,0,0.06,133.9563647,467.5077127,22.7022873,2.3732,353.6068,136.6032,317.9,149.6,-13.0
00-03-77975-02275,NEW_YORK,"Chain112,",2011-06-20T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,143,470.47,3.49,3.29,0.06,0,0,1114852.44,0,0.06,128.7040379,449.1770923,21.2929077,2.3732,339.3676,131.1024,305.4,143.7,-12.6
00-03-77975-02275,NEW_YORK,"Chain112,",2011-06-27T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,175,575.75,3.49,3.29,0.06,0.153846154,0,1114852.44,0,0.06,155.2290087,541.7492404,34.00075959,2.3732,415.31,160.44,368.4,173.4,-12.9
00-03-77975-02275,NEW_YORK,"Chain112,",2011-06-06T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,155,509.95,3.49,3.29,0.06,0,0,1114852.44,0,0.06,140.3126398,489.6911128,20.25888717,2.3732,367.846,142.104,333.0,156.7,-14.6
00-03-77975-02275,NEW_YORK,"Chain112,",2011-07-04T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,139,457.31,3.49,3.29,0.06,0,0,1114852.44,0,0.06,126.3560124,440.9824832,16.32751683,2.3732,329.8748,127.4352,299.9,141.1,-13.7
00-03-77975-02275,NEW_YORK,"Chain112,",2011-07-11T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,158,519.82,3.49,3.29,0.06,0,0,1114852.44,0,0.06,144.3671435,503.841331,15.97866904,2.3732,374.9656,144.8544,342.6,161.2,-16.4
00-03-77975-02275,NEW_YORK,"Chain112,",2012-11-26T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,266,532,3.49,2,0.43,0.230769231,1,1114852.44,0,0.43,147.362993,514.2968457,17.70315426,2.3732,631.2712,-99.2712,349.7,164.6,-263.8
00-03-77975-02275,NEW_YORK,"Chain112,",2012-12-03T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,170,590.32,3.49,3.470769231,0.005384615,0.153846154,0,1114852.44,0,0.005384615,156.6931615,546.8591336,43.46086639,2.3732,403.444,186.876,371.9,175.0,11.9
00-03-77975-02275,NEW_YORK,"Chain112,",2011-05-02T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,163,492.47,3.49,3.027692308,0.130769231,0,0,1114852.44,0,0.130769231,143.7944876,501.8427617,-9.372761737,2.3732,386.8316,105.6384,341.3,160.6,-55.0
00-03-77975-02275,NEW_YORK,"Chain112,",2011-05-09T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,134,439.96,3.49,3.286153846,0.060769231,0,0,1114852.44,0,0.060769231,141.7859611,494.8330043,-54.87300429,2.3732,318.0088,121.9512,336.5,158.3,-36.4
00-03-77975-02275,NEW_YORK,"Chain112,",2011-05-16T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,160,526.4,3.49,3.29,0.06,0,0,1114852.44,0,0.06,145.7598216,508.7017775,17.69822247,2.3732,379.712,146.688,345.9,162.8,-16.1
00-03-77975-02275,NEW_YORK,"Chain112,",2012-03-05T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,158,519.82,3.49,3.29,0.06,0,0,1114852.44,0,0.06,142.6478436,497.840974,21.97902599,2.3732,374.9656,144.8544,338.5,159.3,-14.5
00-03-77975-02275,NEW_YORK,"Chain112,",2012-03-12T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,158,519.82,3.49,3.29,0.06,0,0,1114852.44,0,0.06,142.3596497,496.8351774,22.98482255,2.3732,374.9656,144.8544,337.8,159.0,-14.1
00-03-77975-02275,NEW_YORK,"Chain112,",2012-03-19T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,150,493.5,3.49,3.29,0.06,0,0,1114852.44,0,0.06,134.4946434,469.3863054,24.11369459,2.3732,355.98,137.52,319.2,150.2,-12.7
00-03-77975-02275,NEW_YORK,"Chain112,",2012-03-26T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,147,483.63,3.49,3.29,0.06,0,0,1114852.44,0,0.06,131.4088796,458.6169898,25.01301018,2.3732,348.8604,134.7696,311.9,146.8,-12.0
00-03-77975-02275,NEW_YORK,"Chain112,",2012-04-02T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,132,434.28,3.49,3.29,0.06,0,0,1114852.44,0,0.06,117.9455879,411.6301018,22.64989823,2.3732,313.2624,121.0176,279.9,131.7,-10.7
00-03-77975-02275,NEW_YORK,"Chain112,",2012-04-09T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,54.45455833,99,325.71,3.49,3.29,0.06,0,0,1114852.44,0,0.06,88.49192026,308.8368017,16.87319829,2.3732,234.9468,90.7632,210.0,98.8,-8.1
00-03-77975-02275,NEW_YORK,"Chain112,",2010-12-27T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,152,408.88,3.451538462,2.69,0.22,0,1,1114852.44,0,0.22,146.4436288,505.4558173,-96.57581734,2.3732,360.7264,48.1536,347.5,157.9,-109.8
00-03-77975-02275,NEW_YORK,"Chain112,",2011-01-03T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,170,508.3,3.49,2.99,0.14,0,0,1114852.44,0,0.14,155.5479543,542.8623604,-34.5623604,2.3732,403.444,104.856,369.1,173.7,-68.9
00-03-77975-02275,NEW_YORK,"Chain112,",2011-01-10T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,135,403.65,3.49,2.99,0.14,0,0,1114852.44,0,0.14,147.803539,515.834351,-112.184351,2.3732,320.382,83.268,350.8,165.1,-81.8
00-03-77975-02275,NEW_YORK,"Chain112,",2011-01-17T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,155,463.45,3.49,2.99,0.14,0,0,1114852.44,0,0.14,158.8488491,554.3824833,-90.93248328,2.3732,367.846,95.604,377.0,177.4,-81.8
00-03-77975-02275,NEW_YORK,"Chain112,",2011-01-24T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,174,518.79,3.49,2.97,0.146153846,0,0.076923077,1114852.44,0,0.146153846,164.2123051,573.1009449,-54.31094493,2.3732,412.9368,105.8532,389.7,183.4,-77.5
00-03-77975-02275,NEW_YORK,"Chain112,",2011-01-31T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,221,552.01,3.49,2.498461538,0.280769231,0,1,1114852.44,0,0.280769231,169.4989484,591.5513299,-39.54132987,2.3732,524.4772,27.5328,402.3,189.3,-161.8
00-03-77975-02275,NEW_YORK,"Chain112,",2011-02-07T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,187,467.5,3.49,2.5,0.28,0,1,1114852.44,0,0.28,154.2070487,538.1826,-70.68260003,2.3732,443.7884,23.7116,366.0,172.2,-148.5
00-03-77975-02275,NEW_YORK,"Chain112,",2011-02-14T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,157,469.43,3.49,2.99,0.14,0,0,1114852.44,0,0.14,151.0583733,527.1937228,-57.76372282,2.3732,372.5924,96.8376,358.5,168.7,-71.9
00-03-77975-02275,NEW_YORK,"Chain112,",2011-02-21T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,159,473.45,3.49,2.98,0.143076923,0,0,1114852.44,0,0.143076923,158.9148613,554.612866,-81.16286603,2.3732,377.3388,96.1112,377.1,177.5,-81.4
00-03-77975-02275,NEW_YORK,"Chain112,",2011-02-28T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,201,502.5,3.49,2.5,0.28,0,1,1114852.44,0,0.28,155.0775408,541.2206175,-38.72061749,2.3732,477.0132,25.4868,368.0,173.2,-147.7
00-03-77975-02275,NEW_YORK,"Chain112,",2011-03-07T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,222,555,3.49,2.5,0.28,0,1,1114852.44,0,0.28,147.100164,513.3795724,41.62042757,2.3732,526.8504,28.1496,349.1,164.3,-136.1
00-03-77975-02275,NEW_YORK,"Chain112,",2011-03-14T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,55.037475,143,427.57,3.49,2.99,0.14,0,0,1114852.44,0,0.14,91.21716489,318.3479055,109.2220945,2.3732,339.3676,88.2024,216.5,101.9,-13.7
00-03-77975-02275,NEW_YORK,"Chain112,",2011-03-21T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,171,506.88,3.49,2.960769231,0.149230769,0,0.076923077,1114852.44,0,0.149230769,146.8596952,512.5403363,-5.660336317,2.3732,405.8172,101.0628,348.5,164.0,-63.0
00-03-77975-02275,NEW_YORK,"Chain112,",2011-03-28T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,212,530,3.49,2.5,0.28,0,1,1114852.44,0,0.28,138.3900515,482.9812799,47.01872014,2.3732,503.1184,26.8816,328.4,154.6,-127.7
00-03-77975-02275,NEW_YORK,"Chain112,",2011-04-04T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,225,562.5,3.49,2.5,0.28,0,1,1114852.44,0,0.28,138.6120261,483.755971,78.74402895,2.3732,533.97,28.53,329.0,154.8,-126.3
00-03-77975-02275,NEW_YORK,"Chain112,",2011-04-11T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,172,514.28,3.49,2.99,0.14,0,0,1114852.44,0,0.14,150.8921745,526.6136891,-12.33368914,2.3732,408.1904,106.0896,358.1,168.5,-62.4
00-03-77975-02275,NEW_YORK,"Chain112,",2011-04-18T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,160,478.4,3.49,2.99,0.14,0,0,1114852.44,0,0.14,139.6196419,487.2725501,-8.872550057,2.3732,379.712,98.688,331.3,155.9,-57.2
00-03-77975-02275,NEW_YORK,"Chain112,",2011-04-25T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,122,364.78,3.49,2.99,0.14,0,0,1114852.44,0,0.14,109.7246908,382.9391709,-18.15917087,2.3732,289.5304,75.2496,260.4,122.5,-47.3
00-03-77975-02275,NEW_YORK,"Chain112,",2012-02-13T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,148,482.12,3.49,3.266923077,0.066153846,0,0.076923077,1114852.44,0,0.066153846,149.8886867,523.1115166,-40.99151658,2.3732,351.2336,130.8864,355.7,167.4,-36.5
00-03-77975-02275,NEW_YORK,"Chain112,",2012-02-20T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,151,492.29,3.49,3.266923077,0.066153846,0,0.076923077,1114852.44,0,0.066153846,151.4340782,528.5049328,-36.21493282,2.3732,358.3532,133.9368,359.4,169.1,-35.2
00-03-77975-02275,NEW_YORK,"Chain112,",2012-02-27T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,182,598.78,3.49,3.29,0.06,0,0,1114852.44,0,0.06,164.6403536,574.5948339,24.1851661,2.3732,431.9224,166.8576,390.7,183.9,-17.0
00-03-77975-02275,NEW_YORK,"Chain112,",2012-06-04T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,159,523.11,3.49,3.29,0.06,0,0,1114852.44,0,0.06,144.2935908,503.5846321,19.52536794,2.3732,377.3388,145.7712,342.4,161.1,-15.4
00-03-77975-02275,NEW_YORK,"Chain112,",2012-06-11T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,155,509.95,3.49,3.29,0.06,0,0,1114852.44,0,0.06,140.1829925,489.2386438,20.71135623,2.3732,367.846,142.104,332.7,156.6,-14.5
00-03-77975-02275,NEW_YORK,"Chain112,",2012-06-18T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,124,407.96,3.49,3.29,0.06,0,0,1114852.44,0,0.06,109.6935544,382.8305048,25.12949519,2.3732,294.2768,113.6832,260.3,122.5,-8.8
00-03-77975-02275,NEW_YORK,"Chain112,",2012-06-25T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,54.40306,108,355.32,3.49,3.29,0.06,0,0,1114852.44,0,0.06,96.17221243,335.6410214,19.67897863,2.3732,256.3056,99.0144,228.2,107.4,-8.4
00-03-77975-02275,NEW_YORK,"Chain112,",2012-07-02T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,57.86097455,142,467.18,3.49,3.29,0.06,0,0,1114852.44,0,0.06,83.91286982,292.8559157,174.3240843,2.3732,336.9944,130.1856,199.1,93.7,36.5
00-03-77975-02275,NEW_YORK,"Chain112,",2012-07-09T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,152,500.08,3.49,3.29,0.06,0,0,1114852.44,0,0.06,138.6170322,483.7734423,16.30655769,2.3732,360.7264,139.3536,329.0,154.8,-15.5
00-03-77975-02275,NEW_YORK,"Chain112,",2012-04-16T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,153,503.37,3.49,3.29,0.06,0,0,1114852.44,0,0.06,138.3359729,482.7925454,20.57745456,2.3732,363.0996,140.2704,328.3,154.5,-14.2
00-03-77975-02275,NEW_YORK,"Chain112,",2012-04-23T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,145,477.05,3.49,3.29,0.06,0,0,1114852.44,0,0.06,130.5397118,455.5835943,21.46640568,2.3732,344.114,132.936,309.8,145.8,-12.9
00-03-77975-02275,NEW_YORK,"Chain112,",2012-04-30T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,159,523.11,3.49,3.29,0.06,0,0,1114852.44,0,0.06,144.6050368,504.6715786,18.4384214,2.3732,377.3388,145.7712,343.2,161.5,-15.7
00-03-77975-02275,NEW_YORK,"Chain112,",2012-05-07T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,163,536.27,3.49,3.29,0.06,0,0,1114852.44,0,0.06,149.0977172,520.3510329,15.91896713,2.3732,386.8316,149.4384,353.8,166.5,-17.1
00-03-77975-02275,NEW_YORK,"Chain112,",2012-05-14T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,139,457.31,3.49,3.29,0.06,0,0,1114852.44,0,0.06,124.9771777,436.1703503,21.13964973,2.3732,329.8748,127.4352,296.6,139.6,-12.1
00-03-77975-02275,NEW_YORK,"Chain112,",2012-05-21T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,187,615.23,3.49,3.29,0.06,0,0,1114852.44,0,0.06,171.6728339,599.1381903,16.09180972,2.3732,443.7884,171.4416,407.4,191.7,-20.3
00-03-77975-02275,NEW_YORK,"Chain112,",2012-05-28T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,55.270395,132,434.28,3.49,3.29,0.06,0,0,1114852.44,0,0.06,92.96452148,324.44618,109.83382,2.3732,313.2624,121.0176,220.6,103.8,17.2
00-03-77975-02275,NEW_YORK,"Chain112,",2012-09-03T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,156,513.24,3.49,3.29,0.06,0,0,1114852.44,0,0.06,139.7134816,487.6000507,25.63994934,2.3732,370.2192,143.0208,331.6,156.0,-13.0
00-03-77975-02275,NEW_YORK,"Chain112,",2012-09-10T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,119,391.51,3.49,3.29,0.06,0,0,1114852.44,0,0.06,115.9150939,404.5436777,-13.03367765,2.3732,282.4108,109.0992,275.1,129.5,-20.4
00-03-77975-02275,NEW_YORK,"Chain112,",2012-09-17T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,155,509.95,3.49,3.29,0.06,0,0,1114852.44,0,0.06,136.3215423,475.7621825,34.18781746,2.3732,367.846,142.104,323.5,152.2,-10.1
00-03-77975-02275,NEW_YORK,"Chain112,",2012-09-24T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,155,509.95,3.49,3.29,0.06,0,0,1114852.44,0,0.06,145.4077528,507.4730574,2.476942633,2.3732,367.846,142.104,345.1,162.4,-20.3
00-03-77975-02275,NEW_YORK,"Chain112,",2012-10-01T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,158,519.82,3.49,3.29,0.06,0,0,1114852.44,0,0.06,144.3842666,503.9010904,15.91890957,2.3732,374.9656,144.8544,342.7,161.2,-16.4
00-03-77975-02275,NEW_YORK,"Chain112,",2012-10-08T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,151,496.79,3.49,3.29,0.06,0,0,1114852.44,0,0.06,143.9721169,502.4626879,-5.672687862,2.3732,358.3532,138.4368,341.7,160.8,-22.4
00-03-77975-02275,NEW_YORK,"Chain112,",2012-07-16T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,160,526.4,3.49,3.29,0.06,0,0,1114852.44,0,0.06,133.6722952,466.5163102,59.88368981,2.3732,379.712,146.688,317.2,149.3,-2.6
00-03-77975-02275,NEW_YORK,"Chain112,",2012-07-23T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,149,490.21,3.49,3.29,0.06,0,0,1114852.44,0,0.06,143.1554609,499.6125587,-9.402558699,2.3732,353.6068,136.6032,339.7,159.9,-23.3
00-03-77975-02275,NEW_YORK,"Chain112,",2012-07-30T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,59.59489083,180,592.2,3.49,3.29,0.06,0,0,1114852.44,0,0.06,100.108432,349.3784278,242.8215722,2.3732,427.176,165.024,237.6,111.8,53.2
00-03-77975-02275,NEW_YORK,"Chain112,",2012-08-06T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,152,500.08,3.49,3.29,0.06,0,0,1114852.44,0,0.06,144.5777012,504.5761773,-4.496177312,2.3732,360.7264,139.3536,343.1,161.5,-22.1
00-03-77975-02275,NEW_YORK,"Chain112,",2012-08-13T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.80505833,129,424.41,3.49,3.29,0.06,0,0,1114852.44,0,0.06,62.94781873,219.6878874,204.7221126,2.3732,306.1428,118.2672,149.4,70.3,48.0
00-03-77975-02275,NEW_YORK,"Chain112,",2012-08-20T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,155,509.95,3.49,3.29,0.06,0,0,1114852.44,0,0.06,145.622461,508.2223891,1.727610941,2.3732,367.846,142.104,345.6,162.6,-20.5
00-03-77975-02275,NEW_YORK,"Chain112,",2012-08-27T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,125,411.25,3.49,3.29,0.06,0,0,1114852.44,0,0.06,159.5083847,556.6842626,-145.4342626,2.3732,296.65,114.6,378.5,178.1,-63.5
00-03-77975-02275,NEW_YORK,"Chain112,",2011-08-08T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,156,513.24,3.49,3.29,0.06,0,0,1114852.44,0,0.06,142.2810103,496.5607259,16.67927412,2.3732,370.2192,143.0208,337.7,158.9,-15.9
00-03-77975-02275,NEW_YORK,"Chain112,",2011-08-15T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,149,490.21,3.49,3.29,0.06,0,0,1114852.44,0,0.06,134.8370575,470.5813308,19.62866921,2.3732,353.6068,136.6032,320.0,150.6,-14.0
00-03-77975-02275,NEW_YORK,"Chain112,",2011-08-22T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,215,707.35,3.49,3.29,0.06,0,0,1114852.44,0,0.06,194.3445182,678.2623684,29.08763161,2.3732,510.238,197.112,461.2,217.0,-19.9
00-03-77975-02275,NEW_YORK,"Chain112,",2011-08-29T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,114,375.06,3.49,3.29,0.06,0,0,1114852.44,0,0.06,103.7918218,362.2334581,12.82654193,2.3732,270.5448,104.5152,246.3,115.9,-11.4
00-03-77975-02275,NEW_YORK,"Chain112,",2011-09-05T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,54.45455833,160,526.11,3.49,3.2875,0.060833333,0,0,1114852.44,0,0.060833333,131.1783543,457.8124566,68.29754336,2.3732,379.712,146.398,311.3,146.5,-0.1
00-03-77975-02275,NEW_YORK,"Chain112,",2011-09-12T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,124,407.96,3.49,3.29,0.06,0,0,1114852.44,0,0.06,107.1129566,373.8242186,34.13578144,2.3732,294.2768,113.6832,254.2,119.6,-5.9
00-03-77975-02275,NEW_YORK,"Chain112,",2012-10-15T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,147,483.63,3.49,3.29,0.06,0,0,1114852.44,0,0.06,153.0278698,534.0672655,-50.43726547,2.3732,348.8604,134.7696,363.2,170.9,-36.1
00-03-77975-02275,NEW_YORK,"Chain112,",2012-10-22T00:00:00.000Z,SNYDER'S OF HANOVER INC.,PRETZEL,56.26959154,199,654.71,3.49,3.29,0.06,0,0,1114852.44,0,0.06,161.2441148,562.7419605,91.96803948,2.3732,472.2668,182.4432,382.7,180.1,2.4
